15504269, 24320, 2018-10-12 17:00:00, 91.0, P, 2018-10-12 09:30:00
2244896826, 24320, 2018-10-12 17:00:00, 91.5, C, 2018-10-12 09:30:00
1716549269, 24320, 2018-10-12 17:00:00, 91.5, P, 2018-10-12 09:30:00
2033900994, 24320, 2018-10-12 17:00:00, 92.0, C, 2018-10-12 09:30:00
1953795757, 24320, 2018-10-12 17:00:00, 92.0, P, 2018-10-12 09:30:00
9848684, 24320, 2018-10-12 17:00:00, 92.5, C, 2018-10-12 09:30:00
1295336041, 24320, 2018-10-12 17:00:00, 92.5, P, 2018-10-12 09:30:00
95418996, 24320, 2018-10-12 17:00:00, 93.0, C, 2018-10-12 09:30:00
1579858545, 24320, 2018-10-12 17:00:00, 93.0, P, 2018-10-12 09:30:00
521571692, 24320, 2018-10-12 17:00:00, 93.5, C, 2018-10-12 09:30:00
1902260607, 24320, 2018-10-12 17:00:00, 93.5, P, 2018-10-12 09:30:00
133310890, 24320, 2018-10-12 17:00:00, 94.0, C, 2018-10-12 09:30:00
3768727189, 24320, 2018-10-12 17:00:00, 94.0, P, 2018-10-12 09:30:00
782992884, 24320, 2018-10-12 17:00:00, 94.5, C, 2018-10-12 09:30:00
3731554233, 24320, 2018-10-12 17:00:00, 94.5, P, 2018-10-12 09:30:00
3387824182, 24320, 2018-10-12 17:00:00, 95.0, C, 2018-10-12 09:30:00
614280881, 24320, 2018-10-12 17:00:00, 95.0, P, 2018-10-12 09:30:00
1919520946, 24320, 2018-10-12 17:00:00, 95.5, C, 2018-10-12 09:30:00
1813212817, 24320, 2018-10-12 17:00:00, 95.5, P, 2018-10-12 09:30:00
89571722, 24320, 2018-10-12 17:00:00, 96.0, C, 2018-10-12 09:30:00
2503372493, 24320, 2018-10-12 17:00:00, 96.0, P, 2018-10-12 09:30:00
405909372, 24320, 2018-10-12 17:00:00, 96.5, C, 2018-10-12 09:30:00
1243693659, 24320, 2018-10-12 17:00:00, 96.5, P, 2018-10-12 09:30:00
333764514, 24320, 2018-10-12 17:00:00, 97.0, C, 2018-10-12 09:30:00
3042940663, 24320, 2018-10-12 17:00:00, 97.0, P, 2018-10-12 09:30:00
2757318632, 24320, 2018-10-12 17:00:00, 97.5, C, 2018-10-12 09:30:00
2763527875, 24320, 2018-10-12 17:00:00, 97.5, P, 2018-10-12 09:30:00
200410178, 24320, 2018-10-12 17:00:00, 98.0, C, 2018-10-12 09:30:00
381694399, 24320, 2018-10-12 17:00:00, 98.0, P, 2018-10-12 09:30:00
1705193150, 24320, 2018-10-12 17:00:00, 98.5, C, 2018-10-12 09:30:00
2721936567, 24320, 2018-10-12 17:00:00, 98.5, P, 2018-10-12 09:30:00
2348577358, 24320, 2018-10-12 17:00:00, 99.0, C, 2018-10-12 09:30:00
1508237003, 24320, 2018-10-12 17:00:00, 99.0, P, 2018-10-12 09:30:00
3141262842, 24320, 2018-10-12 17:00:00, 100.0, C, 2018-10-12 09:30:00
519279235, 24320, 2018-10-12 17:00:00, 100.0, P, 2018-10-12 09:30:00
3272115368, 24320, 2018-10-12 17:00:00, 101.0, C, 2018-10-12 09:30:00
3188733205, 24320, 2018-10-12 17:00:00, 101.0, P, 2018-10-12 09:30:00
2920132678, 24320, 2018-10-12 17:00:00, 102.0, C, 2018-10-12 09:30:00
1270312583, 24320, 2018-10-12 17:00:00, 102.0, P, 2018-10-12 09:30:00
3350919498, 24320, 2018-10-12 17:00:00, 103.0, C, 2018-10-12 09:30:00
1409374365, 24320, 2018-10-12 17:00:00, 103.0, P, 2018-10-12 09:30:00
2121376506, 24320, 2018-10-12 17:00:00, 105.0, C, 2018-10-12 09:30:00
2766294217, 24320, 2018-10-12 17:00:00, 105.0, P, 2018-10-12 09:30:00
1071508552, 24320, 2018-10-19 17:00:00, 40.0, C, 2018-10-12 09:30:00
709326367, 24320, 2018-10-19 17:00:00, 40.0, P, 2018-10-12 09:30:00
297620264, 24320, 2018-10-19 17:00:00, 42.5, C, 2018-10-12 09:30:00
3561099923, 24320, 2018-10-19 17:00:00, 42.5, P, 2018-10-12 09:30:00
1723005210, 24320, 2018-10-19 17:00:00, 45.0, C, 2018-10-12 09:30:00
293740125, 24320, 2018-10-19 17:00:00, 45.0, P, 2018-10-12 09:30:00
3870464818, 24320, 2018-10-19 17:00:00, 47.5, C, 2018-10-12 09:30:00
1693513475, 24320, 2018-10-19 17:00:00, 47.5, P, 2018-10-12 09:30:00
1418827380, 24320, 2018-10-19 17:00:00, 50.0, C, 2018-10-12 09:30:00
