2018-10-12 09:30:00,24320,PYPL,2018-10-12,75.0,C,A,PYPL  181012C00075000,1.45,1.62,2018-10-11 16:02:00,2018-10-11 16:02:00,14,47,PO,W,0,0.6471,75.9,0.64468,0.144869,-0.481678,0.01479,0.0013,0.6471,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,75.0,P,A,PYPL  181012P00075000,0.48,0.63,2018-10-11 16:02:00,2018-10-11 16:02:00,107,31,XO,PO,0,0.5955,75.9,-0.34439,0.156323,-0.435784,0.01482,-6.8E-4,0.5955,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,76.0,C,A,PYPL  181012C00076000,0.81,0.98,2018-10-11 16:02:00,2018-10-11 16:02:00,11,81,PO,XO,0,0.5939,75.9,0.49012,0.169033,-0.472794,0.01584,0.001,0.5939,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,76.0,P,A,PYPL  181012P00076000,0.8,1.01,2018-10-11 16:02:00,2018-10-11 16:02:00,116,71,XO,XO,0,0.5393,75.9,-0.51224,0.186906,-0.42648,0.01586,-9.8E-4,0.5393,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,77.0,C,A,PYPL  181012C00077000,0.37,0.54,2018-10-11 16:02:00,2018-10-11 16:02:00,15,26,PO,PO,0,0.5628,75.9,0.31862,0.159652,-0.400566,0.01418,6.5E-4,0.5628,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,77.0,P,A,PYPL  181012P00077000,1.27,1.6,2018-10-11 16:02:00,2018-10-11 16:02:00,75,31,Y,Y,0,0.4793,75.9,-0.71226,0.180047,-0.322867,0.01374,-0.00128,0.4793,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,78.0,C,A,PYPL  181012C00078000,0.13,0.2,2018-10-11 16:02:00,2018-10-11 16:02:00,33,46,Y2,MI,0,0.5103,75.9,0.15721,0.118633,-0.24456,0.00955,3.2E-4,0.5103,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,78.0,P,A,PYPL  181012P00078000,2.01,2.38,2018-10-11 16:02:00,2018-10-11 16:02:00,83,31,MI,XO,0,0.4353,75.9,-0.88301,0.114726,-0.167137,0.00826,-0.00138,0.4353,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,79.0,C,A,PYPL  181012C00079000,0.03,0.07,2018-10-11 16:02:00,2018-10-11 16:02:00,66,31,Y2,Y,0,0.5103,75.9,0.06905,0.065532,-0.135009,0.00528,1.4E-4,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,79.0,P,A,PYPL  181012P00079000,2.88,3.25,2018-10-11 16:02:00,2018-10-11 16:02:00,66,43,MI,MI,0,0.4353,75.9,-0.96071,0.050394,-0.070522,0.00342,-0.00118,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,80.0,C,A,PYPL  181012C00080000,0.0,0.06,2018-10-11 16:02:00,2018-10-11 16:02:00,0,46,BX,MI,0,0.5103,75.9,0.02536,0.029176,-0.060083,0.00235,5.0E-5,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,80.0,P,A,PYPL  181012P00080000,3.8,4.3,2018-10-11 16:02:00,2018-10-11 16:02:00,54,21,MI,AO,0,0.4353,75.9,-0.99074,0.016393,-0.01948,0.00114,-7.2E-4,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,81.0,C,A,PYPL  181012C00081000,0.0,0.02,2018-10-11 16:02:00,2018-10-11 16:02:00,0,2,BX,BT,0,0.5103,75.9,0.00778,0.010554,-0.021728,8.5E-4,2.0E-5,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,81.0,P,A,PYPL  181012P00081000,4.8,5.2,2018-10-11 16:02:00,2018-10-11 16:02:00,49,31,W,MI,0,0.4353,75.9,-0.99946,0.003621,-0.001393,1.0E-4,-4.0E-5,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,82.0,C,A,PYPL  181012C00082000,0.0,0.02,2018-10-11 16:02:00,2018-10-11 16:02:00,0,3,Q,Q,0,0.5103,75.9,0.002,0.003126,-0.006435,2.5E-4,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,82.0,P,A,PYPL  181012P00082000,5.8,6.2,2018-10-11 16:02:00,2018-10-11 16:02:00,93,31,MI,MI,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,83.0,C,A,PYPL  181012C00083000,0.0,0.02,2018-10-11 16:02:00,2018-10-11 16:02:00,0,4,BT,BT,0,0.5103,75.9,4.3E-4,7.64E-4,-0.001572,6.0E-5,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,83.0,P,A,PYPL  181012P00083000,6.8,7.2,2018-10-11 16:02:00,2018-10-11 16:02:00,56,31,Y,MI,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,83.5,C,A,PYPL  181012C00083500,0.0,0.02,2018-10-11 16:02:00,2018-10-11 16:02:00,0,60,Q,Q,0,0.5103,75.9,1.9E-4,3.52E-4,-7.25E-4,3.0E-5,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,83.5,P,A,PYPL  181012P00083500,7.25,7.7,2018-10-11 16:02:00,2018-10-11 16:02:00,477,20,MI,MI,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,84.0,C,A,PYPL  181012C00084000,0.0,0.01,2018-10-11 16:02:00,2018-10-11 16:02:00,0,4,BT,BT,0,0.5103,75.9,8.0E-5,1.55E-4,-3.19E-4,1.0E-5,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,84.0,P,A,PYPL  181012P00084000,7.75,8.2,2018-10-11 16:02:00,2018-10-11 16:02:00,286,20,XO,XO,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,85.0,C,A,PYPL  181012C00085000,0.0,0.01,2018-10-11 16:02:00,2018-10-11 16:02:00,0,1,MP,MP,0,0.5103,75.9,1.0E-5,2.6E-5,-5.4E-5,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,85.0,P,A,PYPL  181012P00085000,8.8,9.2,2018-10-11 16:02:00,2018-10-11 16:02:00,133,43,MI,MI,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,85.5,C,A,PYPL  181012C00085500,0.0,0.02,2018-10-11 16:02:00,2018-10-11 16:02:00,0,1,Q,Q,0,0.5103,75.9,0.0,1.0E-5,-2.1E-5,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,85.5,P,A,PYPL  181012P00085500,9.3,9.7,2018-10-11 16:02:00,2018-10-11 16:02:00,101,20,MI,MI,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,86.0,C,A,PYPL  181012C00086000,0.0,0.01,2018-10-11 16:02:00,2018-10-11 16:02:00,0,11,PO,BT,0,0.5103,75.9,0.0,4.0E-6,-8.0E-6,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,86.0,P,A,PYPL  181012P00086000,9.8,10.2,2018-10-11 16:02:00,2018-10-11 16:02:00,46,31,Y,MI,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,86.5,C,A,PYPL  181012C00086500,0.0,0.01,2018-10-11 16:02:00,2018-10-11 16:02:00,0,184,BT,BT,0,0.5103,75.9,0.0,1.0E-6,-3.0E-6,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,86.5,P,A,PYPL  181012P00086500,10.3,10.7,2018-10-11 16:02:00,2018-10-11 16:02:00,180,20,XO,XO,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,87.0,C,A,PYPL  181012C00087000,0.0,0.01,2018-10-11 16:02:00,2018-10-11 16:02:00,0,200,MP,PO,0,0.5103,75.9,0.0,0.0,-1.0E-6,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,87.0,P,A,PYPL  181012P00087000,10.8,11.2,2018-10-11 16:02:00,2018-10-11 16:02:00,68,31,MI,MI,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,87.5,C,A,PYPL  181012C00087500,0.0,0.01,2018-10-11 16:02:00,2018-10-11 16:02:00,0,40,Q,Q,0,0.5103,75.9,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,87.5,P,A,PYPL  181012P00087500,11.3,11.7,2018-10-11 16:02:00,2018-10-11 16:02:00,46,31,Y,MI,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,88.0,C,A,PYPL  181012C00088000,0.0,0.01,2018-10-11 16:02:00,2018-10-11 16:02:00,0,58,MP,BT,0,0.5103,75.9,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,88.0,P,A,PYPL  181012P00088000,11.75,12.15,2018-10-11 16:02:00,2018-10-11 16:02:00,339,20,MI,MI,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,88.5,C,A,PYPL  181012C00088500,0.0,0.01,2018-10-11 16:02:00,2018-10-11 16:02:00,0,13,MP,MP,0,0.5103,75.9,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,88.5,P,A,PYPL  181012P00088500,12.3,12.65,2018-10-11 16:02:00,2018-10-11 16:02:00,64,20,MI,MI,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,89.0,C,A,PYPL  181012C00089000,0.0,0.01,2018-10-11 16:02:00,2018-10-11 16:02:00,0,9,MP,BT,0,0.5103,75.9,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
2018-10-12 09:30:00,24320,PYPL,2018-10-12,89.0,P,A,PYPL  181012P00089000,10.95,14.8,2018-10-11 16:02:00,2018-10-11 16:02:00,11,11,Y2,Y2,0,0.4353,75.9,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,2018-10-12 09:26:27,2018-10-12 09:30:00
